piscina,apartamento,gas,amueblado,patio,nauta,cisterna,finca,portal,hospital,escuela,carro,terraza,cuartos,banos,salas,plantas,cocinas,comedores,desahogos,pisos,splits,refrigeradores,garajes,tanques,price,Provincias,Municipios
0,0,1,0,0,0,1,0,1,0,0,1,1,2,2,0,2,2,0,0,0,0,0,0,2,22000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,1,3,3,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,1,0,0,2,95000.0, La Habana,Plaza
0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,2,0,0,0,2,10000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,2,2,0,0,0,4,0,0,2,27000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,36000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,280000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,110000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,23000.0, La Habana,Plaza
0,1,1,0,0,0,1,0,0,1,0,0,0,2,2,0,2,2,0,0,4,0,0,0,1,28000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,17000.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,0,0,1,1,2,0,2,2,0,4,0,1,0,0,2,29000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,24000.0, La Habana,Plaza
0,0,1,1,1,0,0,0,1,0,0,0,1,4,5,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,4,2,0,0,0,0,0,0,2,4375.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,8125.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,5000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,5625.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12500.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,6250.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,2,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12500.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,220000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,250000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,220000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,78000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,85000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0,2,2,0,0,0,0,0,0,2,60000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,27000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,0,0,0,0,2,72000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,6,4,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,85000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,1,3,2,0,2,2,0,4,0,0,0,0,1,68000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,2,2,2,0,0,0,0,0,2,110000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,125000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,125000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,70000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,0,0,0,0,1,4,2,0,2,2,0,0,0,0,0,0,2,21000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,3,0,0,2,120000.0, La Habana,Plaza
0,1,1,0,1,0,1,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,85000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,0,2,2,0,0,0,0,0,0,2,120000.0, La Habana,Plaza
0,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,0,0,0,0,0,6,6,0,2,2,0,0,0,0,0,0,2,28000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,130000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,0,0,0,0,3,4,0,2,2,0,0,0,0,0,0,2,135000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,100000.0, La Habana,Plaza
1,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,4,0,0,0,0,2,130000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,2,0,0,3,110000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,20000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,135000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,90000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,1,70000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Plaza
1,0,1,0,1,0,0,1,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,90000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,100000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,2,14000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,100000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,0,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,0,1,1,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,8000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,53000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
1,1,1,0,1,0,1,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,1,160000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,260000.0, La Habana,Plaza
0,1,1,0,1,0,1,0,1,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,26000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,4,2,0,0,0,2,25000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,2,11111.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,2,50000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,19000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,95000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,110000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,70000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,0,2,2,0,0,0,0,0,0,2,37000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,1,1,4,2,0,2,2,0,0,0,0,0,0,2,22000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,150000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,0,0,0,0,0,0,2,135000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,4375.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,148000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,200000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,300000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,22000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,1,0,1,2,2,0,2,1,0,0,0,0,0,0,3,28000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2,0,0,2,60000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,200000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,2,2,0,0,3,0,0,0,1,55000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,0,0,2,15000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,1,0,0,1,1,3,2,0,2,2,0,0,0,1,0,0,2,55000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,4,2,0,0,0,0,0,0,2,8500.0, La Habana,Plaza
0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,2000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,5625.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,2250.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,6250.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,4375.0, La Habana,Plaza
0,0,1,1,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,2500.0, La Habana,Plaza
0,0,1,1,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,48000.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,55000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,60000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,2,70000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,75000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,700000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,2,0,0,2,50000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2,0,0,1,30000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,1,2,50000.0, La Habana,Plaza
0,0,1,0,0,0,1,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,155777.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,58000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
1,0,1,0,1,0,0,0,0,0,0,1,1,3,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,4,0,0,0,0,2,70000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,3,6000.0, La Habana,Plaza
0,1,1,0,0,0,1,0,0,0,0,0,0,4,5,0,2,2,0,0,0,4,5,0,2,25000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,4,2,0,4,2,0,0,0,0,0,0,2,53000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,95000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,110000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,70000.0, La Habana,Plaza
0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,28000.0, La Habana,Plaza
1,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,104000.0, La Habana,Plaza
0,1,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,7500.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,0,0,1,4,2,0,2,2,0,0,0,0,0,0,1,43000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,1,800000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,5,3,0,2,2,2,0,0,0,0,2,2,380000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,1,2,50000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,1,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,380000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,1,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,2,70000.0, La Habana,Plaza
0,1,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,600000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,6000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Plaza
0,0,1,1,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,1,0,0,2,16000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,43000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Plaza
0,0,1,0,1,0,1,0,1,0,0,0,1,4,3,0,2,2,0,0,0,0,0,0,2,80000.0, La Habana,Plaza
0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Plaza
0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,0,0,0,0,4,55000.0, La Habana,Plaza
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Plaza
0,1,1,0,1,0,0,0,0,1,0,0,0,2,2,1,2,1,1,0,0,0,0,0,1,20000.0, La Habana,Plaza
